lambda_orth,hier_theta,AUC,best_hm,attr_acc,best_seen,best_unseen,obj_acc,biasterm
0.01,0.9,-0.21089453485176435,0.0,0.5243651270866394,0.6295210123062134,0.6700158715248108,0.7560054659843445,-998.5001220703125
